name	from_tis	region	wt_1	wt_2	wt_ssb1_flag_1	wt_ssb1_flag_2	enrich	edge	bound
YAL001C-t26_1	801	cds	0	0	0	0	1.485816394358198		
YAL001C-t26_1	802	cds	0	1	0	3	0.41342835373556547		
YAL001C-t26_1	803	cds	1	0	0	0	0.8268567074711308		
YAL001C-t26_1	804	cds	0	0	0	0	0.8268567074711308		
YAL001C-t26_1	805	cds	0	1	0	3	0.41342835373556547		
YAL001C-t26_1	806	cds	0	0	0	0	0.4134283537355654		
YAL001C-t26_1	807	cds	0	0	0	0	0.4134283537355654		
YAL001C-t26_1	808	cds	2	0	0	0	0.0		
YAL001C-t26_1	809	cds	0	0	0	0	0.1549362080834843		
YAL001C-t26_1	810	cds	0	0	0	0	0.3177503368741804		
YAL001C-t26_1	811	cds	0	0	0	1	0.5886272417239055		
YAL001C-t26_1	812	cds	2	1	1	1	0.7435634498073898		
YAL001C-t26_1	813	cds	0	5	1	1	0.9171595468804603		
YAL001C-t26_1	814	cds	0	0	0	1	0.762223338796976		
YAL001C-t26_1	815	cds	1	0	0	2	0.5994092100062799		
YAL001C-t26_1	816	cds	0	0	0	0	0.32853230515655485		
YAL001C-t26_1	817	cds	0	0	0	0	0.17359609707307055		
YAL001C-t26_1	818	cds	0	0	0	0	0.0		
YAL001C-t26_1	819	cds	0	0	0	0	0.3098724161669686		
YAL001C-t26_1	820	cds	0	0	0	0	0.3098724161669686		
YAL001C-t26_1	821	cds	0	0	0	2	0.580311676116106		
YAL001C-t26_1	822	cds	0	0	0	0	0.6707206685460256		
YAL001C-t26_1	823	cds	0	0	1	0	0.8685588906380759		
YAL001C-t26_1	824	cds	1	2	0	2	0.6283577661693468		
YAL001C-t26_1	825	cds	0	2	1	0	0.6980290578675863		
YAL001C-t26_1	826	cds	1	1	0	1	0.42758979791844887		
YAL001C-t26_1	827	cds	1	1	0	1	0.5207835299615425		
YAL001C-t26_1	828	cds	0	2	0	0	0.7770245172167516		
YAL001C-t26_1	829	cds	0	3	1	0	0.8622894336019964		
YAL001C-t26_1	830	cds	0	4	2	1	0.7926181419037568		
YAL001C-t26_1	831	cds	0	0	0	1	1.0630574018528942		
YAL001C-t26_1	832	cds	0	0	0	0	0.8794546773798808		
YAL001C-t26_1	833	cds	0	0	1	0	0.4253754680326218		
YAL001C-t26_1	834	cds	0	0	0	0	0.9662539879308967		
YAL001C-t26_1	835	cds	0	2	0	0	0.9662539879308967		
YAL001C-t26_1	836	cds	0	0	2	1	0.9988245963864595		
YAL001C-t26_1	837	cds	0	1	0	0	1.0684958880846989		
YAL001C-t26_1	838	cds	1	0	2	0	1.344114790575076		
YAL001C-t26_1	839	cds	1	1	0	1	0.7861095138385052		
YAL001C-t26_1	840	cds	0	1	0	2	0.7861095138385052		
YAL001C-t26_1	841	cds	0	1	0	1	0.6566957425068756		
YAL001C-t26_1	842	cds	2	0	0	0	1.6321447511751948		
YAL001C-t26_1	843	cds	1	0	0	2	1.356525848684818		
YAL001C-t26_1	844	cds	0	0	1	5	1.2187163974396296		
YAL001C-t26_1	845	cds	0	0	0	0	1.2187163974396293		
YAL001C-t26_1	846	cds	0	0	0	0	1.0451203003665588		
YAL001C-t26_1	847	cds	0	0	0	0	0.23830298273888542		
YAL001C-t26_1	848	cds	0	1	0	0	0.32510103127542067		
YAL001C-t26_1	849	cds	1	0	1	1	0.3251010312754207		
YAL001C-t26_1	850	cds	1	0	0	1	0.4777231259003807		
YAL001C-t26_1	851	cds	1	0	0	0	0.4777231259003807		
YAL001C-t26_1	852	cds	1	5	0	5	0.23942014316149532		
YAL001C-t26_1	853	cds	0	0	0	0	0.3075583027084443		
YAL001C-t26_1	854	cds	0	0	0	0	0.3075583027084443		
YAL001C-t26_1	855	cds	0	0	0	1	0.1549362080834843		
YAL001C-t26_1	856	cds	1	2	0	0	0.2927456593286728		
YAL001C-t26_1	857	cds	0	0	0	0	0.5631849192778102		
YAL001C-t26_1	858	cds	0	1	0	1	0.8216770649298915		
YAL001C-t26_1	859	cds	0	0	1	0	1.2000312311242403		
YAL001C-t26_1	860	cds	0	1	0	3	1.2000312311242403		
YAL001C-t26_1	861	cds	0	1	1	1	1.4875972479116735		
YAL001C-t26_1	862	cds	0	5	0	0	1.3720941960460202		
YAL001C-t26_1	863	cds	0	0	1	1	0.9586658423104549		
YAL001C-t26_1	864	cds	0	0	0	1	0.6671097246526413		
YAL001C-t26_1	865	cds	0	0	0	0	0.6671097246526413		
YAL001C-t26_1	866	cds	1	0	0	1	0.24173425662001957		
YAL001C-t26_1	867	cds	0	1	0	0	0.22460749978172379		
YAL001C-t26_1	868	cds	0	1	0	0	0.22460749978172379		
YAL001C-t26_1	869	cds	0	1	0	1	0.1378094512451885		
YAL001C-t26_1	870	cds	0	1	0	0	0.1378094512451885		
YAL001C-t26_1	871	cds	0	2	0	0	0.2927456593286728		
YAL001C-t26_1	872	cds	0	0	0	0	0.1549362080834843		
YAL001C-t26_1	873	cds	0	0	0	1	0.1549362080834843		
YAL001C-t26_1	874	cds	0	0	0	0	0.6958147279817593		
YAL001C-t26_1	875	cds	0	1	0	0	0.8507509360652435		
YAL001C-t26_1	876	cds	0	0	2	0	0.6958147279817593		
YAL001C-t26_1	877	cds	0	0	0	1	0.6958147279817593		
YAL001C-t26_1	878	cds	0	1	0	0	0.6958147279817593		
YAL001C-t26_1	879	cds	0	0	0	0	0.3098724161669686		
YAL001C-t26_1	880	cds	1	0	0	0	0.1549362080834843		
YAL001C-t26_1	881	cds	0	0	0	1	0.35277443017553445		
YAL001C-t26_1	882	cds	0	0	0	0	0.49058388142072296		
YAL001C-t26_1	883	cds	0	2	1	0	0.6455200895042073		
YAL001C-t26_1	884	cds	0	1	0	1	0.49058388142072296		
YAL001C-t26_1	885	cds	0	0	0	1	0.49058388142072296		
YAL001C-t26_1	886	cds	0	0	0	0	0.2927456593286728		
YAL001C-t26_1	887	cds	0	0	0	0	0.22460749978172379		
YAL001C-t26_1	888	cds	0	0	0	0	0.0696712916982395		
YAL001C-t26_1	889	cds	1	1	0	1	0.2246074997817238		
YAL001C-t26_1	890	cds	0	0	0	0	0.22460749978172379		
YAL001C-t26_1	891	cds	0	0	0	1	0.49504675973086126		
YAL001C-t26_1	892	cds	0	0	0	0	0.4253754680326217		
YAL001C-t26_1	893	cds	0	0	1	0	0.4253754680326218		
YAL001C-t26_1	894	cds	0	0	0	0	0.2704392599491375		
YAL001C-t26_1	895	cds	0	0	0	0	0.6958147279817591		
YAL001C-t26_1	896	cds	0	0	0	0	0.4253754680326217		
YAL001C-t26_1	897	cds	0	0	1	1	0.4253754680326218		
YAL001C-t26_1	898	cds	0	0	0	0	0.4253754680326217		
YAL001C-t26_1	899	cds	0	1	0	0	0.4253754680326217		
YAL001C-t26_1	900	cds	0	0	0	0	0.0		
YAL001C-t26_1	901	cds	0	0	0	0	0.0		
YAL001C-t26_1	902	cds	1	1	0	0	0.2405447149491603		
YAL001C-t26_1	903	cds	0	0	0	0	0.2405447149491603		
YAL001C-t26_1	904	cds	0	1	1	0	0.2753803607982801		
YAL001C-t26_1	905	cds	0	2	0	0	0.5020656723220978		
YAL001C-t26_1	906	cds	2	2	0	1	0.5020656723220976		
YAL001C-t26_1	907	cds	0	2	0	2	0.2615209573729374		
YAL001C-t26_1	908	cds	0	0	0	0	0.3601835358448784		
YAL001C-t26_1	909	cds	0	0	0	0	0.47685282419810876		
YAL001C-t26_1	910	cds	0	5	0	1	0.25016751267429116		
YAL001C-t26_1	911	cds	1	0	1	0	0.38797696391947967		
YAL001C-t26_1	912	cds	0	0	0	0	0.3879769639194796		
YAL001C-t26_1	913	cds	0	1	0	1	0.2893143854475386		
YAL001C-t26_1	914	cds	0	1	0	0	0.3783541661943488		
YAL001C-t26_1	915	cds	0	1	0	0	0.5332903742778331		
YAL001C-t26_1	916	cds	0	1	1	0	0.636025637981805		
YAL001C-t26_1	917	cds	0	0	0	1	0.6360256379818049		
YAL001C-t26_1	918	cds	0	1	1	0	0.7909618460652893		
YAL001C-t26_1	919	cds	0	0	0	0	0.8602895472830974		
YAL001C-t26_1	920	cds	0	0	0	1	0.8602895472830975		
YAL001C-t26_1	921	cds	0	0	0	2	0.6197448323339372		
YAL001C-t26_1	922	cds	0	0	0	1	0.6197448323339372		
YAL001C-t26_1	923	cds	1	1	0	0	0.4648086242504529		
YAL001C-t26_1	924	cds	0	1	0	0	0.1549362080834843		
YAL001C-t26_1	925	cds	1	0	0	0	0.0		
YAL001C-t26_1	926	cds	0	0	0	0	0.0		
YAL001C-t26_1	927	cds	0	0	0	0	0.0		
YAL001C-t26_1	928	cds	1	0	0	0	0.0		
YAL001C-t26_1	929	cds	0	1	0	0	0.1549362080834843		
YAL001C-t26_1	930	cds	0	2	0	0	0.1549362080834843		
YAL001C-t26_1	931	cds	0	0	0	1	0.1549362080834843		
YAL001C-t26_1	932	cds	0	2	0	0	0.1549362080834843		
YAL001C-t26_1	933	cds	0	2	0	0	0.1549362080834843		
YAL001C-t26_1	934	cds	0	1	0	0	0.0		
YAL001C-t26_1	935	cds	0	3	0	0	0.0		
YAL001C-t26_1	936	cds	0	0	0	0	0.1549362080834843		
YAL001C-t26_1	937	cds	0	3	0	0	0.1549362080834843		
YAL001C-t26_1	938	cds	0	0	0	1	0.2601232653509665		
YAL001C-t26_1	939	cds	0	2	0	0	0.2601232653509665		
YAL001C-t26_1	940	cds	0	3	0	1	0.39352949780924035		
YAL001C-t26_1	941	cds	0	1	0	0	0.23859328972575605		
YAL001C-t26_1	942	cds	2	0	1	0	0.23859328972575608		
YAL001C-t26_1	943	cds	0	0	0	0	0.23451549047854275		
YAL001C-t26_1	944	cds	0	0	0	0	0.23451549047854275		
YAL001C-t26_1	945	cds	0	4	0	1	0.2560454661037533		
YAL001C-t26_1	946	cds	0	0	0	0	0.2560454661037533		
YAL001C-t26_1	947	cds	0	0	0	1	0.4109816741872376		
YAL001C-t26_1	948	cds	0	1	0	0	0.4648086242504529		
YAL001C-t26_1	949	cds	0	0	0	1	0.4648086242504529		
YAL001C-t26_1	950	cds	0	0	0	1	0.4648086242504529		
YAL001C-t26_1	951	cds	0	0	0	0	0.7053533391996132		
YAL001C-t26_1	952	cds	0	0	0	1	0.6372151796526642		
YAL001C-t26_1	953	cds	0	1	1	0	0.6063873641294026		
YAL001C-t26_1	954	cds	1	0	0	1	0.8042255862214527		
YAL001C-t26_1	955	cds	1	2	1	1	0.7870988293831569		
YAL001C-t26_1	956	cds	0	2	1	0	0.5465541144339966		
YAL001C-t26_1	957	cds	0	1	0	1	0.4597560658974613		
YAL001C-t26_1	958	cds	1	0	0	0	0.7490760270728041		
YAL001C-t26_1	959	cds	1	0	0	0	0.9184432539267808		
YAL001C-t26_1	960	cds	0	1	0	3	0.7806338026815923		
YAL001C-t26_1	961	cds	0	3	2	0	0.8547315981226589		
YAL001C-t26_1	962	cds	0	2	0	0	1.1303505006130359		
YAL001C-t26_1	963	cds	1	3	0	2	0.7169221468774705		
YAL001C-t26_1	964	cds	0	1	0	2	0.34971669793144355		
YAL001C-t26_1	965	cds	0	1	0	0	0.6106696705302956		
YAL001C-t26_1	966	cds	0	0	0	0	0.536571875089229		
YAL001C-t26_1	967	cds	1	1	1	2	0.2609529725988521		
YAL001C-t26_1	968	cds	0	1	0	0	0.5313922325479895		
YAL001C-t26_1	969	cds	0	1	0	0	0.5313922325479895		
YAL001C-t26_1	970	cds	0	0	1	0	0.2704392599491375		
YAL001C-t26_1	971	cds	0	0	0	0	0.2704392599491375		
YAL001C-t26_1	972	cds	0	1	0	0	0.540878519898275		
YAL001C-t26_1	973	cds	0	0	0	0	0.473451548854623		
YAL001C-t26_1	974	cds	0	0	1	0	0.5498807470253182		
YAL001C-t26_1	975	cds	1	2	2	1	0.5498807470253182		
YAL001C-t26_1	976	cds	2	0	0	1	1.1301924231414242		
YAL001C-t26_1	977	cds	0	2	0	0	0.8597531631922867		
YAL001C-t26_1	978	cds	0	0	1	2	0.9666132904537698		
YAL001C-t26_1	979	cds	0	0	0	0	0.8901840922830745		
YAL001C-t26_1	980	cds	0	0	0	2	1.160623352232212		
YAL001C-t26_1	981	cds	0	0	0	0	0.580311676116106		
YAL001C-t26_1	982	cds	0	0	1	0	1.2761264040978653		
YAL001C-t26_1	983	cds	0	0	0	0	1.236693247880034		
YAL001C-t26_1	984	cds	0	0	2	1	1.236693247880034		
YAL001C-t26_1	985	cds	0	0	1	0	1.1211901960143809		
YAL001C-t26_1	986	cds	0	1	0	0	1.1211901960143809		
YAL001C-t26_1	987	cds	0	0	0	1	0.4253754680326218		
YAL001C-t26_1	988	cds	0	0	0	0	0.1549362080834843		
YAL001C-t26_1	989	cds	0	0	0	0	0.27654659728585734		
YAL001C-t26_1	990	cds	0	0	0	0	0.12161038920237303		
YAL001C-t26_1	991	cds	1	1	1	0	0.12161038920237305		
YAL001C-t26_1	992	cds	0	0	0	0	0.27654659728585734		
YAL001C-t26_1	993	cds	0	0	0	0	0.43148280536934164		
YAL001C-t26_1	994	cds	0	0	0	1	0.4648086242504529		
YAL001C-t26_1	995	cds	0	0	0	1	0.4648086242504529		
YAL001C-t26_1	996	cds	0	0	0	1	0.6197448323339372		
YAL001C-t26_1	997	cds	0	1	0	0	1.1187816929351786		
YAL001C-t26_1	998	cds	0	0	0	1	1.388369018467562		
YAL001C-t26_1	999	cds	0	1	1	3	1.9402901324221373		
YAL001C-t26_1	1000	cds	0	2	1	2	2.251471010276096		
YAL001C-t26_1	1001	cds	0	2	3	1	2.2343442534378		
YAL001C-t26_1	1002	cds	0	2	1	1	1.8209158997022352		
YAL001C-t26_1	1003	cds	0	1	0	1	1.7062647822533354		
YAL001C-t26_1	1004	cds	0	1	1	0	0.9994074602152763		
YAL001C-t26_1	1005	cds	0	0	0	2	0.9287712973104777		
YAL001C-t26_1	1006	cds	0	0	0	0	0.9458980541487735		
YAL001C-t26_1	1007	cds	0	1	1	0	1.4011680671813727		
YAL001C-t26_1	1008	cds	0	0	0	1	1.5561042752648566		
YAL001C-t26_1	1009	cds	0	0	2	1	1.5561042752648566		
YAL001C-t26_1	1010	cds	0	0	0	3	1.7409350283483178		
YAL001C-t26_1	1011	cds	0	1	0	0	1.8958712364318022		
YAL001C-t26_1	1012	cds	0	0	1	1	1.2000565084500432		
YAL001C-t26_1	1013	cds	0	0	0	2	0.7352478841995903		
YAL001C-t26_1	1014	cds	2	0	0	0	0.7352478841995903		
YAL001C-t26_1	1015	cds	0	1	0	0	0.39667046470350387		
YAL001C-t26_1	1016	cds	1	0	0	0	0.512173516569157		
YAL001C-t26_1	1017	cds	1	0	0	1	0.7826127765182944		
YAL001C-t26_1	1018	cds	0	0	1	1	1.053052036467432		
YAL001C-t26_1	1019	cds	0	0	1	0	1.2079882445509162		
YAL001C-t26_1	1020	cds	0	0	1	0	1.2345328517762897		
YAL001C-t26_1	1021	cds	0	0	0	1	1.0795966436928055		
YAL001C-t26_1	1022	cds	0	2	0	1	0.8522427472394329		
YAL001C-t26_1	1023	cds	0	0	1	0	0.7196129385354839		
YAL001C-t26_1	1024	cds	7	8	1	3	1.1059895815955856	1.1059895815955856	
YAL001C-t26_1	1025	cds	0	1	0	1	1.3025193420006453	1.3025193420006453	
YAL001C-t26_1	1026	cds	1	0	3	1	1.891523678144177	1.891523678144177	
YAL001C-t26_1	1027	cds	0	0	0	2	2.155088204156527	2.155088204156527	2.155088204156527
YAL001C-t26_1	1028	cds	0	1	3	1	3.3464978306573157		3.3464978306573157
YAL001C-t26_1	1029	cds	3	1	2	2	2.960121187597214		2.960121187597214
YAL001C-t26_1	1030	cds	0	2	5	3	3.0286029376245946		3.0286029376245946
YAL001C-t26_1	1031	cds	0	0	0	1	2.4395986014810624		2.4395986014810624
YAL001C-t26_1	1032	cds	0	1	1	1	2.1329487119729476	2.1329487119729476	2.1329487119729476
YAL001C-t26_1	1033	cds	0	0	1	0	0.8037296342269706		
YAL001C-t26_1	1034	cds	1	0	0	0	0.8893381410926466		
YAL001C-t26_1	1035	cds	0	0	0	0	0.5109839748982978		
YAL001C-t26_1	1036	cds	0	1	1	0	0.24054471494916035		
YAL001C-t26_1	1037	cds	0	0	0	0	0.2405447149491603		
YAL001C-t26_1	1038	cds	0	0	0	0	0.7814232348474353		
YAL001C-t26_1	1039	cds	0	1	0	0	0.7443131127917937		
YAL001C-t26_1	1040	cds	0	0	2	0	1.4795609969913839		
YAL001C-t26_1	1041	cds	1	3	2	2	1.6173704482365723		
YAL001C-t26_1	1042	cds	0	0	1	3	1.7723066563200567		
YAL001C-t26_1	1043	cds	0	1	0	1	1.2314281364217816		
YAL001C-t26_1	1044	cds	0	0	0	1	1.4533690115608846		
YAL001C-t26_1	1045	cds	0	1	0	0	0.8730573354447788		
YAL001C-t26_1	1046	cds	0	0	1	1	0.9757925991487507		
YAL001C-t26_1	1047	cds	0	0	0	1	0.9586658423104548		
YAL001C-t26_1	1048	cds	0	1	1	0	1.0964752935556434		
YAL001C-t26_1	1049	cds	0	1	0	1	0.6710998255230216		
YAL001C-t26_1	1050	cds	0	1	0	1	0.6539730686847258		
YAL001C-t26_1	1051	cds	0	0	0	0	0.4134283537355655		
YAL001C-t26_1	1052	cds	0	1	0	1	0.3889615582522858		
YAL001C-t26_1	1053	cds	0	0	0	0	0.2511521070070973		
YAL001C-t26_1	1054	cds	0	2	0	1	0.25115210700709734		
YAL001C-t26_1	1055	cds	0	2	0	0	0.38378191571104625		
YAL001C-t26_1	1056	cds	0	0	0	0	0.38378191571104625		
YAL001C-t26_1	1057	cds	0	0	1	0	0.4253754680326218		
YAL001C-t26_1	1058	cds	0	0	0	0	0.7949149513542877		
YAL001C-t26_1	1059	cds	0	0	0	1	0.9680944873826669		
YAL001C-t26_1	1060	cds	0	5	1	2	0.7673265191317691		
YAL001C-t26_1	1061	cds	2	3	2	3	0.9222627272152534		
YAL001C-t26_1	1062	cds	1	1	0	1	0.8541245676683042		
YAL001C-t26_1	1063	cds	0	0	0	1	0.4845850843466382		
YAL001C-t26_1	1064	cds	1	0	0	1	0.5889997820020231		
YAL001C-t26_1	1065	cds	0	0	0	0	0.8292009064707522		
YAL001C-t26_1	1066	cds	0	4	1	1	0.8120741496324564		
YAL001C-t26_1	1067	cds	0	0	0	2	0.725276101095921		
YAL001C-t26_1	1068	cds	0	1	0	1	0.8988721981689916		
YAL001C-t26_1	1069	cds	0	1	0	0	0.9311503806521962		
YAL001C-t26_1	1070	cds	1	0	0	2	0.9311503806521962		
YAL001C-t26_1	1071	cds	0	0	0	2	1.1032133455739763	1.1032133455739763	
YAL001C-t26_1	1072	cds	0	0	0	2	1.816400971672293	1.816400971672293	
YAL001C-t26_1	1073	cds	0	0	0	2	2.2231165507153285	2.2231165507153285	2.2231165507153285
YAL001C-t26_1	1074	cds	1	1	3	5	1.9132441345483602		1.9132441345483602
YAL001C-t26_1	1075	cds	0	0	1	2	2.3386196025809816		2.3386196025809816
YAL001C-t26_1	1076	cds	0	0	0	0	3.6123122262738416		3.6123122262738416
YAL001C-t26_1	1077	cds	0	0	1	3	3.3245000682081463		3.3245000682081463
YAL001C-t26_1	1078	cds	0	1	2	8	3.5008967244807376		3.5008967244807376
YAL001C-t26_1	1079	cds	0	0	1	1	3.8834600862819633		3.8834600862819633
YAL001C-t26_1	1080	cds	0	1	2	2	3.767111083225882		3.767111083225882
YAL001C-t26_1	1081	cds	1	1	2	2	2.486555911770754		2.486555911770754
YAL001C-t26_1	1082	cds	0	1	2	1	2.0611804437381323	2.0611804437381323	2.0611804437381323
YAL001C-t26_1	1083	cds	1	0	2	0	1.368232671649639	1.368232671649639	
YAL001C-t26_1	1084	cds	0	0	0	0	1.159265406921484	1.159265406921484	
YAL001C-t26_1	1085	cds	3	3	1	1	0.6781759770231636		
YAL001C-t26_1	1086	cds	1	0	0	2	0.5145086920149422		
YAL001C-t26_1	1087	cds	0	1	0	1	0.9398841600475639		
YAL001C-t26_1	1088	cds	1	1	0	2	1.0310598078308442		
YAL001C-t26_1	1089	cds	0	0	1	1	1.3983422306560485		
YAL001C-t26_1	1090	cds	0	0	0	1	1.8408444555269659		
YAL001C-t26_1	1091	cds	0	0	2	0	2.476182912547908		
YAL001C-t26_1	1092	cds	0	0	1	2	2.1724178337176596		
YAL001C-t26_1	1093	cds	0	0	0	5	2.1724178337176596		
YAL001C-t26_1	1094	cds	1	1	1	0	1.6315393138193848		
YAL001C-t26_1	1095	cds	0	0	0	1	1.0512276377032788		
YAL001C-t26_1	1096	cds	0	0	0	0	0.5469858572349948		
YAL001C-t26_1	1097	cds	0	0	0	0	0.580311676116106		
YAL001C-t26_1	1098	cds	0	0	1	0	1.0793485367173474		
YAL001C-t26_1	1099	cds	0	0	0	1	1.0793485367173474		
YAL001C-t26_1	1100	cds	0	1	1	3	1.166146585253883		
YAL001C-t26_1	1101	cds	1	0	0	0	1.1223926368285628		
YAL001C-t26_1	1102	cds	1	0	0	1	0.9674564287450786		
YAL001C-t26_1	1103	cds	0	2	0	2	0.8176571110639512		
YAL001C-t26_1	1104	cds	0	1	0	0	0.9107965050282507		
YAL001C-t26_1	1105	cds	1	1	3	2	1.6441984342916836		
YAL001C-t26_1	1106	cds	2	3	2	0	1.5043111713044013		
YAL001C-t26_1	1107	cds	0	2	3	2	1.64212062254959		
YAL001C-t26_1	1108	cds	1	0	0	1	1.292883079629476		
YAL001C-t26_1	1109	cds	0	1	0	1	1.1997436856651762		
YAL001C-t26_1	1110	cds	0	0	0	1	0.5344799159486924		
YAL001C-t26_1	1111	cds	0	1	0	0	0.6859848501510425		
YAL001C-t26_1	1112	cds	0	0	0	1	0.8637365707083007		
YAL001C-t26_1	1113	cds	1	0	1	1	1.869423714857028		
YAL001C-t26_1	1114	cds	0	3	0	3	2.0243599229405125		
YAL001C-t26_1	1115	cds	0	0	2	4	2.523396783541754		
YAL001C-t26_1	1116	cds	0	0	0	1	2.371891849339404		
YAL001C-t26_1	1117	cds	0	1	1	3	2.1804390700971803		
YAL001C-t26_1	1118	cds	1	0	0	1	1.019815717864968	1.019815717864968	
YAL001C-t26_1	1119	cds	1	2	1	1	1.3296881340319362	1.3296881340319362	
YAL001C-t26_1	1120	cds	0	2	0	0	1.0540692315415596	1.0540692315415596	
YAL001C-t26_1	1121	cds	0	0	0	3	1.392646651037646	1.392646651037646	
YAL001C-t26_1	1122	cds	0	1	1	1	1.3260889083941312	1.3260889083941312	
YAL001C-t26_1	1123	cds	0	0	1	1	1.3260889083941312	1.3260889083941312	
YAL001C-t26_1	1124	cds	1	4	1	0	1.441591960259784	1.441591960259784	
YAL001C-t26_1	1125	cds	0	0	0	0	1.6435494701815414	1.6435494701815414	
YAL001C-t26_1	1126	cds	0	0	1	2	1.7957535656299113	1.7957535656299113	
YAL001C-t26_1	1127	cds	0	0	1	2	2.1516312694487687	2.1516312694487687	2.1516312694487687
YAL001C-t26_1	1128	cds	0	3	2	2	3.0418153617318433		3.0418153617318433
YAL001C-t26_1	1129	cds	0	1	0	3	2.461503685615737		2.461503685615737
YAL001C-t26_1	1130	cds	0	0	1	4	2.9579354692560833		2.9579354692560833
YAL001C-t26_1	1131	cds	0	0	0	0	2.9022618509727955		2.9022618509727955
YAL001C-t26_1	1132	cds	0	3	3	5	3.6494568494694417		3.6494568494694417
YAL001C-t26_1	1133	cds	1	1	2	4	2.9142089652698515		2.9142089652698515
YAL001C-t26_1	1134	cds	0	0	2	4	3.2240813814368208		3.2240813814368208
YAL001C-t26_1	1135	cds	0	0	0	1	2.417777181629506		2.417777181629506
YAL001C-t26_1	1136	cds	0	0	0	2	2.6311191206313924		2.6311191206313924
YAL001C-t26_1	1137	cds	0	0	1	0	1.8958712364318022		1.8958712364318022
YAL001C-t26_1	1138	cds	0	0	1	3	2.2220244582466386		2.2220244582466386
YAL001C-t26_1	1139	cds	0	0	1	1	2.290506208274019		2.290506208274019
YAL001C-t26_1	1140	cds	0	1	2	0	2.332959018427867	2.332959018427867	2.332959018427867
YAL001C-t26_1	1141	cds	0	1	1	1	1.7049698267233482	1.7049698267233482	
YAL001C-t26_1	1142	cds	1	1	2	1	1.657948524885075	1.657948524885075	
YAL001C-t26_1	1143	cds	2	4	1	3	1.3317953030702387	1.3317953030702387	
YAL001C-t26_1	1144	cds	0	1	1	1	1.1083773449593743	1.1083773449593743	
YAL001C-t26_1	1145	cds	0	0	0	1	0.8360220712571795		
YAL001C-t26_1	1146	cds	0	0	0	1	1.2011558849756176		
YAL001C-t26_1	1147	cds	3	3	1	0	1.2011558849756176		
YAL001C-t26_1	1148	cds	0	3	2	1	1.3166589368412707		
YAL001C-t26_1	1149	cds	0	1	1	1	1.2750653845196953		
YAL001C-t26_1	1150	cds	0	0	1	0	1.3894647962023885		
YAL001C-t26_1	1151	cds	0	2	0	1	1.5359711711323882		
YAL001C-t26_1	1152	cds	0	0	0	1	1.1576170049380397		
YAL001C-t26_1	1153	cds	0	1	2	1	1.1576170049380399		
YAL001C-t26_1	1154	cds	0	2	0	0	1.4226285153704796		
YAL001C-t26_1	1155	cds	0	0	1	0	1.5775647234539638		
YAL001C-t26_1	1156	cds	0	1	1	1	1.7153741746991524		
YAL001C-t26_1	1157	cds	0	0	0	2	1.7153741746991524		
YAL001C-t26_1	1158	cds	0	1	2	2	1.444934914750015		
YAL001C-t26_1	1159	cds	2	1	0	0	1.0665807485556662		
YAL001C-t26_1	1160	cds	0	3	0	0	0.7567083323886976		
YAL001C-t26_1	1161	3utr	0	0	0	0	0.0		
YAL001C-t26_1	1162	3utr	1	0	0	0	0.0		
YAL001C-t26_1	1163	3utr	0	0	0	0	0.0		
YAL001C-t26_1	1164	3utr	0	0	0	0	0.0		
YAL001C-t26_1	1165	3utr	0	0	0	0	0.0		
YAL001C-t26_1	1166	3utr	0	0	0	0	0.0		
YAL001C-t26_1	1167	3utr	0	0	0	0	0.0		
YAL001C-t26_1	1168	3utr	0	0	0	0	0.0		
YAL001C-t26_1	1169	3utr	0	0	0	0	0.0		
YAL001C-t26_1	1170	3utr	0	0	0	0	0.0		
YAR002W-t26_1	-10	5utr	0	0	0	0	0.0		
YAR002W-t26_1	-9	5utr	0	0	0	0	0.0		
YAR002W-t26_1	-8	5utr	0	0	0	0	0.0		
YAR002W-t26_1	-7	5utr	0	0	0	0	0.0		
YAR002W-t26_1	-6	5utr	0	0	0	0	0.0		
YAR002W-t26_1	-5	5utr	0	0	0	0	0.0		
YAR002W-t26_1	-4	5utr	2	2	0	0	0.0		
YAR002W-t26_1	-3	5utr	0	0	0	0	0.0		
YAR002W-t26_1	-2	5utr	0	0	0	0	0.07662795020608229		
YAR002W-t26_1	-1	5utr	0	0	0	0	0.18777464336768207		
YAR002W-t26_1	0	cds	5	3	1	2	0.20080390914906204		
YAR002W-t26_1	1	cds	1	3	0	3	0.33063438983714966		
YAR002W-t26_1	2	cds	3	8	0	1	0.42603419821079314		
YAR002W-t26_1	3	cds	0	6	2	2	0.48889004390870283		
YAR002W-t26_1	4	cds	0	3	0	3	0.5608898642970551		
YAR002W-t26_1	5	cds	0	2	2	0	0.593065094730635		
YAR002W-t26_1	6	cds	1	5	0	6	0.5014053502130792		
YAR002W-t26_1	7	cds	1	2	0	1	0.41508476938620986		
YAR002W-t26_1	8	cds	3	7	1	1	0.33144713135933734		
YAR002W-t26_1	9	cds	7	8	0	1	0.20363748525545763		
YAR002W-t26_1	10	cds	3	1	0	1	0.18982072885124793		
YAR002W-t26_1	11	cds	2	5	1	1	0.5214874963880057		
YAR002W-t26_1	12	cds	0	0	0	1	0.5124082688412314		
YAR002W-t26_1	13	cds	2	1	3	1	0.479164359071592		
YAR002W-t26_1	14	cds	1	1	0	0	0.7367195617285052		
YAR002W-t26_1	15	cds	2	4	0	1	0.8233000996545998		
