gene_id	SRR1944912.genes.results	SRR1944913.genes.results	SRR1944914.genes.results	SRR1944915.genes.results	SRR1944916.genes.results	SRR1944917.genes.results
YNL067W-B	0.0	0.0	0.0	0.0	0.0	0.0
YNL068C	13.21	13.47	14.01	11.44	11.23	10.24
YNL069C	3715.15	3731.92	3585.94	3671.3	3751.0	3535.79
YNL070W	381.61	399.26	412.99	331.77	353.63	349.89
YNL071W	274.03	275.59	266.36	265.28	256.26	275.73
YNL072W	21.64	21.47	25.29	27.29	24.61	29.87
YNL073W	6.62	6.7	6.58	7.98	7.67	8.49
YNL074C	40.3	41.99	35.04	46.2	44.19	45.52
YNL075W	60.18	67.46	60.88	82.93	83.08	73.34
YNL076W	8.54	9.11	9.71	10.67	9.85	10.3
YNL077W	8.4	8.32	9.67	7.96	7.73	7.94
YNL078W	23.1	23.13	22.02	24.02	24.19	25.81
YNL079C	358.32	401.65	359.64	438.16	382.16	387.57
YNL080C	9.75	12.2	12.03	11.76	12.41	11.66
YNL081C	57.01	62.32	63.41	63.44	72.34	60.93
YNL082W	8.36	8.58	9.1	9.53	8.19	9.02
YNL083W	5.87	5.88	4.97	7.06	6.83	7.26
YNL084C	66.65	73.28	68.97	103.68	90.18	86.56
YNL085W	67.91	71.22	76.14	87.67	86.12	86.72
YNL086W	17.15	12.47	13.84	20.99	19.91	26.99
YNL087W	34.82	36.52	36.99	32.21	28.9	30.82
YNL088W	26.76	29.69	30.92	22.48	20.86	22.27
YNL090W	43.27	44.87	45.46	47.08	47.5	46.51
YNL091W	11.74	12.97	14.29	13.72	11.33	12.91
YNL092W	1.81	2.13	1.84	1.34	1.87	2.14
YNL093W	0.45	0.31	0.23	0.31	0.14	0.63
YNL094W	4.52	4.36	5.87	5.7	4.83	5.54
YNL095C	8.05	9.19	9.3	9.86	9.15	9.97
YNL096C	1510.35	1485.8	1369.28	1323.48	1376.12	1424.88
YNL097C	10.73	10.72	11.48	10.79	10.02	10.14
YNL097C-B	6.43	7.67	10.56	1.7	5.31	7.48
YNL098C	114.84	126.65	121.73	163.51	153.17	157.32
YNL099C	40.09	41.21	42.7	39.96	44.18	47.33
YNL100W	21.86	26.85	33.48	42.27	39.95	40.93
YNL101W	10.49	10.02	10.44	13.43	12.22	12.96
YNL102W	17.57	20.44	17.4	22.14	18.55	19.56
YNL103W	14.14	16.19	14.82	16.32	15.86	15.15
YNL104C	130.75	131.18	142.28	205.82	211.29	214.31
YNL106C	4.69	4.79	5.36	5.11	5.14	5.43
YNL107W	21.5	21.61	22.32	21.33	20.55	21.15
YNL108C	65.2	63.92	66.75	69.96	75.12	60.72
YNL110C	125.5	141.3	134.8	125.9	115.84	107.88
YNL111C	161.09	151.03	184.07	158.5	156.89	129.38
YNL112W	284.4	269.67	272.06	285.61	290.31	294.36
YNL113W	177.25	186.0	182.66	180.69	193.82	169.22
YNL115C	11.99	14.03	12.98	19.19	17.85	16.78
YNL116W	21.08	20.22	16.51	24.8	24.51	23.98
YNL117W	0.52	0.18	0.53	0.26	0.23	0.05
YNL118C	31.21	33.34	27.63	41.08	37.76	38.76
YNL119W	12.87	14.74	15.32	0.12	0.06	0.0
YNL121C	95.11	94.37	114.21	118.4	105.25	116.05
YNL122C	44.37	47.53	42.17	52.25	54.58	53.76
YNL123W	51.02	50.87	50.78	65.9	61.52	65.03
YNL124W	23.58	20.18	22.81	28.03	26.39	30.25
YNL125C	6.72	6.24	5.76	7.08	7.1	7.2
YNL126W	5.67	6.48	8.76	6.61	6.86	7.39
YNL127W	6.66	6.29	6.22	7.96	7.69	7.42
YNL128W	0.51	0.52	0.42	0.23	0.5	0.53
YNL129W	23.41	26.61	30.64	29.26	26.21	26.98
YNL130C	75.14	77.56	85.98	82.5	86.85	86.06
YNL130C-A	0.88	0.98	0.91	0.24	0.81	0.99
YNL131W	341.39	353.6	322.74	411.98	397.66	396.46
YNL132W	67.06	67.91	69.68	74.08	73.51	71.84
YNL133C	12.05	13.6	12.17	12.2	11.71	8.45
YNL134C	163.11	186.31	232.45	269.7	305.82	318.08
YNL135C	1117.67	1075.59	1055.77	1117.84	1017.65	1026.29
YNL136W	8.31	7.35	9.66	9.81	8.75	9.08
YNL137C	26.45	28.51	28.46	29.95	28.5	31.73
YNL138W	166.98	182.03	181.86	177.29	162.37	166.23
YNL138W-A	31.71	30.26	32.86	27.41	27.75	28.1
YNL139C	13.96	14.7	13.25	16.62	15.99	15.09
YNL140C	0.0	0.0	0.0	0.0	0.0	0.0
YNL141W	106.58	110.41	107.88	75.2	72.58	72.96
YNL142W	1.5	1.51	1.96	1.31	1.41	1.67
YNL143C	3.81	2.89	3.63	3.59	3.17	2.08
YNL144C	1.22	0.99	1.33	0.95	0.85	1.25
YNL145W	1292.21	1384.63	1438.81	1355.71	1583.15	1696.19
YNL146C-A	0.95	1.18	1.51	1.38	0.66	0.4
YNL146W	6.24	6.55	10.2	6.38	8.91	9.77
YNL147W	121.02	137.15	134.39	125.02	121.94	125.9
YNL148C	9.81	9.89	11.81	10.33	11.21	9.07
YNL149C	128.74	133.76	152.02	198.57	203.59	221.8
YNL151C	53.32	58.99	55.72	58.83	62.22	55.39
YNL152W	12.3	11.61	13.24	13.32	13.19	13.89
YNL153C	112.67	117.14	108.09	131.07	129.15	108.49
YNL154C	74.53	79.64	76.23	75.75	71.09	73.58
YNL155C-A	33.7	24.78	31.62	44.57	40.58	45.01
YNL155W	48.96	51.17	53.41	80.21	72.22	69.02
YNL156C	23.9	25.49	25.45	29.86	29.09	25.11
YNL157W	50.42	50.95	46.12	47.4	51.45	46.52
YNL158W	28.02	26.25	28.53	27.37	26.89	26.79
YNL159C	15.02	15.19	18.89	18.79	18.68	16.03
YNL160W	51.34	55.17	80.67	26.24	19.95	46.99
YNL161W	20.28	21.85	19.74	20.07	18.26	18.88
YNL162W	2703.89	2835.03	2565.77	2812.15	2655.18	2318.33
YNL162W-A	26.87	30.26	28.26	31.17	36.5	35.33
YNL163C	20.39	19.93	23.67	24.09	22.33	25.86
YNL164C	11.25	14.4	14.91	15.65	14.47	17.33
YNL165W	8.44	7.33	8.35	7.23	8.0	9.14
YNL166C	42.54	44.64	34.34	54.78	47.5	48.35
YNL167C	12.23	13.3	9.19	12.69	10.83	11.9
YNL168C	47.37	53.64	59.17	41.26	42.88	41.26
YNL169C	17.34	19.72	19.97	22.21	20.32	21.28
YNL172W	2.73	2.69	3.07	2.82	3.1	2.85
YNL173C	26.53	28.15	24.05	43.74	40.58	38.03
YNL175C	125.18	125.98	113.18	100.46	96.71	92.41
YNL176C	11.74	11.73	11.35	11.45	13.31	11.55
YNL177C	37.16	40.85	40.65	41.29	35.73	42.51
YNL178W	4586.89	4484.54	4525.77	4238.89	4400.22	4428.74
YNL180C	25.85	26.18	29.44	32.32	31.14	30.86
YNL181W	25.55	28.15	26.93	31.2	26.48	30.65
YNL182C	33.24	33.19	37.39	34.26	35.16	37.03
YNL183C	12.0	13.87	12.4	13.05	12.4	13.83
YNL184C	0.79	2.38	2.63	0.43	0.27	0.0
YNL185C	43.1	42.99	37.58	37.56	35.42	42.33
YNL186W	22.27	25.99	20.74	23.43	20.91	23.84
YNL187W	0.71	0.71	1.03	0.83	0.65	0.88
YNL188W	5.51	7.22	6.69	7.21	7.01	7.53
YNL189W	175.2	181.05	181.67	201.84	191.81	196.72
YNL190W	597.09	615.45	560.99	522.49	566.27	477.01
YNL191W	16.54	17.92	20.39	17.36	22.96	21.19
YNL192W	20.84	23.96	20.33	27.19	23.02	25.13
YNL193W	10.45	11.7	13.28	10.37	10.84	11.85
YNL194C	0.33	0.14	0.09	0.37	0.26	0.28
YNL195C	2.36	2.09	2.58	4.37	4.11	3.88
YNL196C	0.11	0.14	0.17	0.05	0.26	0.38
YNL197C	31.02	33.4	31.93	32.51	30.76	29.66
YNL199C	16.96	16.73	17.63	19.55	17.94	19.2
YNL200C	11.06	10.53	12.29	12.51	12.8	15.63
YNL201C	13.43	13.36	14.23	13.78	13.2	12.75
YNL202W	2.69	3.03	1.96	2.92	3.21	3.48
YNL204C	0.06	0.19	0.0	0.23	0.05	0.09
YNL206C	16.26	19.03	18.59	19.97	18.54	20.63
YNL207W	49.91	48.96	55.03	57.04	56.59	58.7
YNL208W	324.99	309.7	349.62	342.65	320.58	362.99
YNL209W	1964.91	1932.61	1722.47	1679.3	1631.44	1676.45
YNL210W	1.36	1.45	1.92	1.65	1.82	1.67
YNL211C	5.89	9.43	10.01	6.71	4.93	5.74
YNL212W	22.99	26.73	26.99	29.92	28.28	30.16
YNL213C	8.09	7.76	8.75	10.62	11.78	11.08
YNL214W	11.14	13.09	14.9	15.65	14.75	15.36
YNL215W	26.55	28.37	24.38	36.51	33.24	33.75
YNL216W	41.99	50.79	35.98	49.44	39.69	42.08
YNL217W	37.6	33.52	40.92	35.34	34.21	34.28
YNL218W	6.32	7.67	6.0	8.7	8.12	7.55
YNL219C	37.38	40.06	43.11	38.87	39.11	39.16
YNL220W	208.46	196.81	162.74	235.56	227.94	173.85
YNL221C	12.65	12.63	14.5	14.38	14.17	14.52
YNL222W	32.1	35.87	33.32	31.5	26.19	28.78
YNL223W	3.71	3.4	4.06	4.62	4.24	3.89
YNL224C	12.89	12.24	11.48	13.42	12.38	12.58
YNL225C	6.44	8.98	6.52	8.64	7.58	7.92
YNL227C	10.96	12.02	13.07	11.48	11.67	10.93
YNL229C	44.36	46.99	55.38	46.49	45.63	43.13
YNL230C	3.33	4.74	3.32	3.38	3.77	3.68
YNL231C	92.52	90.77	101.4	81.33	73.67	86.9
YNL232W	49.14	49.87	55.4	59.86	58.97	59.99
YNL233W	11.79	14.84	11.06	13.77	11.71	11.3
YNL234W	3.45	4.23	3.4	3.35	2.85	3.22
YNL236W	9.39	10.46	10.52	10.89	10.88	12.41
YNL237W	2.8	2.66	4.31	3.33	2.48	3.56
YNL238W	16.97	17.83	17.41	18.24	17.83	16.95
YNL239W	63.24	66.83	66.23	62.14	58.94	59.96
YNL240C	11.85	13.43	14.52	19.6	21.03	23.36
YNL241C	100.98	104.65	111.89	159.14	158.79	185.38
YNL242W	3.39	3.89	3.82	3.93	3.83	4.11
YNL243W	55.54	55.11	54.38	65.54	62.18	70.4
YNL244C	617.71	642.27	667.91	589.95	595.99	540.38
YNL245C	17.42	19.27	17.8	22.74	22.2	23.08
YNL246W	25.58	26.8	28.33	35.53	32.27	31.5
YNL247W	118.2	120.61	121.27	128.92	126.51	130.45
YNL248C	133.74	135.56	125.89	144.27	142.16	135.71
YNL249C	3.39	3.08	4.0	4.3	3.99	3.71
YNL250W	3.63	3.37	2.9	3.53	3.57	3.52
YNL251C	54.57	55.45	51.96	53.82	53.4	52.58
YNL252C	22.02	23.23	22.27	27.73	29.69	29.82
YNL253W	11.01	11.37	12.03	14.22	14.46	15.23
YNL254C	5.81	5.9	5.31	6.4	6.71	8.25
YNL255C	622.66	604.81	566.21	607.63	631.83	565.67
YNL256W	16.14	16.71	16.13	19.2	19.51	23.07
YNL257C	3.79	4.17	4.88	4.99	4.01	4.85
YNL258C	13.24	13.99	16.8	14.51	12.95	13.6
YNL259C	128.24	133.59	151.48	123.35	116.94	106.14
YNL260C	28.43	30.69	29.47	32.64	34.23	27.29
YNL261W	10.09	10.16	11.07	10.35	11.47	10.11
YNL262W	9.0	9.61	11.12	9.77	9.27	9.06
YNL263C	67.42	68.31	64.02	80.11	80.78	78.66
YNL264C	30.11	30.81	33.19	39.5	39.06	39.22
YNL265C	19.69	22.75	27.6	22.22	25.17	25.43
YNL267W	9.65	10.56	10.9	10.88	11.12	10.72
YNL268W	89.32	87.94	88.74	104.99	93.93	98.11
YNL269W	0.12	0.2	0.38	0.1	0.0	0.41
YNL270C	0.36	0.23	0.47	0.53	0.31	0.82
YNL271C	8.94	9.83	9.5	11.1	9.09	9.96
YNL272C	9.39	10.76	11.74	11.99	9.94	10.09
YNL273W	4.93	5.66	5.62	5.58	5.58	5.54
YNL274C	11.91	11.29	9.64	16.58	15.7	15.19
YNL275W	5.94	7.12	5.61	7.78	7.46	7.79
YNL277W	4.22	5.13	4.34	2.39	2.73	2.65
YNL277W-A	0.0	0.0	1.11	0.59	0.66	1.61
YNL278W	7.98	9.25	8.32	7.89	7.25	7.99
YNL279W	0.44	0.72	0.96	2.29	1.62	2.09
YNL280C	52.06	55.68	59.03	58.48	54.17	62.61
YNL281W	276.06	275.18	288.53	278.22	260.83	252.26
YNL282W	18.0	13.63	13.88	15.61	14.18	16.23
YNL283C	18.49	17.65	16.23	14.41	16.75	12.21
YNL284C	29.26	37.38	33.07	35.37	35.68	30.02
YNL284C-A	5.9	6.15	5.72	7.16	7.94	5.32
YNL284C-B	0.89	1.06	1.55	0.84	0.71	1.39
YNL286W	9.08	11.36	11.85	14.34	9.44	9.21
YNL287W	100.14	109.73	101.67	136.29	132.06	128.94
YNL288W	30.79	32.38	34.51	29.62	30.07	32.6
YNL289W	30.54	28.36	36.48	37.77	36.4	40.94
YNL290W	38.08	38.33	40.06	49.78	48.14	55.04
YNL291C	12.97	13.42	13.47	11.75	12.14	10.12
YNL292W	37.86	37.32	38.01	29.72	29.01	31.87
YNL293W	7.32	7.26	7.13	7.4	7.04	6.78
YNL294C	3.0	3.24	3.72	3.92	3.41	3.61
YNL295W	6.35	7.38	7.82	8.51	9.58	7.78
YNL297C	11.19	11.87	11.11	13.68	12.94	13.49
YNL298W	12.28	13.08	12.88	15.87	15.45	15.4
YNL299W	8.1	8.39	10.79	8.68	10.98	11.63
YNL300W	302.47	329.85	379.71	284.16	344.79	393.4
YNL301C	437.38	416.96	486.28	355.48	344.71	382.33
YNL302C	3200.17	3213.91	3125.7	3265.5	3192.32	2957.33
YNL304W	8.1	9.76	8.64	8.06	9.63	8.29
YNL305C	30.9	28.74	34.79	39.14	43.29	51.5
YNL306W	63.23	66.18	77.4	82.01	78.15	91.04
YNL307C	86.46	86.76	84.26	94.26	89.61	85.67
YNL308C	69.25	73.09	69.5	70.67	64.34	64.67
YNL309W	16.05	14.59	14.09	14.39	13.53	14.56
YNL310C	40.83	47.49	43.61	41.01	41.59	36.77
YNL311C	6.32	5.19	6.03	5.9	6.27	6.02
YNL312W	78.91	83.85	76.49	106.4	101.93	93.01
YNL313C	27.92	28.27	29.59	33.16	30.53	32.33
YNL314W	6.32	7.22	5.88	6.15	7.5	7.72
YNL315C	30.51	27.12	35.11	30.87	31.4	34.84
YNL316C	18.39	16.75	14.24	20.45	19.53	18.95
YNL317W	11.22	11.66	11.0	12.67	11.41	11.76
YNL318C	0.03	0.05	0.0	0.0	0.06	0.05
YNL320W	18.21	20.03	19.21	20.13	20.46	21.66
YNL321W	12.83	13.77	12.92	12.4	11.91	13.62
YNL322C	144.99	156.99	144.35	156.6	155.45	150.2
YNL323W	43.69	46.9	43.82	60.69	56.93	56.42
YNL325C	3.94	3.73	4.4	4.67	4.76	5.07
YNL326C	7.99	8.43	8.87	9.06	8.97	8.62
YNL327W	135.93	161.25	133.08	154.67	143.93	148.38
YNL328C	8.16	6.02	6.7	6.45	6.4	5.42
YNL329C	3.93	4.17	5.16	4.51	4.65	5.1
YNL330C	32.41	32.4	33.43	40.47	40.54	41.66
YNL331C	0.8	0.75	0.51	1.64	1.95	2.72
YNL332W	0.0	0.2	0.04	0.54	0.46	0.54
YNL333W	1.61	3.66	3.11	3.62	3.54	6.9
YNL334C	4.24	2.2	0.69	3.54	3.22	0.94
YNL335W	0.04	0.12	0.06	0.37	0.0	0.12
YNL336W	1.88	3.32	1.46	3.57	3.74	2.2
YNL339C	0.01	0.02	0.02	0.03	0.02	0.02
YNR001C	59.03	68.09	60.21	118.4	117.34	104.88
YNR002C	0.3	0.5	0.0	0.35	0.6	0.6
YNR003C	43.02	47.05	42.29	31.8	32.23	30.75
YNR004W	5.96	10.0	8.25	7.47	6.71	5.04
YNR006W	19.67	19.88	17.44	22.99	21.83	19.5
YNR007C	7.4	8.21	8.91	10.61	8.85	8.77
YNR008W	24.39	25.47	26.79	24.78	25.65	26.74
YNR009W	23.6	25.64	25.22	22.51	21.49	22.44
YNR010W	22.19	25.27	27.31	25.78	31.02	24.01
YNR011C	8.08	9.11	9.28	11.23	8.43	9.35
YNR012W	20.93	20.59	20.93	22.7	22.9	20.73
YNR013C	35.46	34.32	37.43	32.61	34.29	32.52
YNR014W	3.96	6.46	4.24	6.95	7.16	6.97
YNR015W	22.3	24.77	24.05	26.01	29.51	28.13
YNR016C	229.53	247.64	211.92	229.55	207.42	230.8
YNR017W	130.37	114.67	108.17	126.93	125.53	121.55
YNR018W	102.94	116.36	119.53	124.43	119.78	137.61
YNR019W	34.76	37.81	36.58	54.41	48.65	52.88
YNR020C	11.97	10.67	10.85	13.35	12.22	14.82
YNR021W	132.31	142.55	143.34	142.33	134.15	133.09
YNR022C	51.14	49.83	57.91	53.45	56.5	58.64
YNR023W	10.28	10.6	10.67	11.66	11.68	13.06
YNR024W	20.58	22.3	24.79	23.89	22.69	26.94
YNR026C	30.29	31.66	28.78	28.95	28.93	28.71
YNR027W	11.63	11.85	11.93	13.07	12.32	15.73
YNR028W	28.8	35.37	33.5	24.48	26.23	24.91
YNR029C	18.01	20.68	22.27	26.55	25.55	23.99
YNR030W	35.98	36.25	42.51	33.47	34.64	37.71
YNR031C	6.69	6.87	7.3	7.82	7.55	7.56
YNR032C-A	76.98	76.91	73.49	100.47	98.53	98.81
YNR032W	8.6	8.76	10.82	11.28	12.3	11.06
YNR033W	14.69	16.76	19.01	21.49	20.36	24.28
YNR034W	20.78	21.71	22.27	27.93	27.37	25.34
YNR034W-A	4.13	2.67	3.46	4.78	4.1	2.69
YNR035C	107.99	105.71	113.77	135.45	140.02	152.23
YNR036C	94.52	98.26	95.41	125.43	115.62	150.89
YNR037C	63.61	66.08	74.55	70.03	77.1	87.97
YNR038W	29.86	30.9	26.7	43.42	38.26	43.06
YNR039C	10.59	12.32	11.17	13.6	11.38	12.37
YNR040W	14.67	13.08	16.98	14.65	15.01	16.91
YNR041C	18.88	21.36	21.49	26.37	27.56	28.32
YNR043W	177.94	175.94	177.33	232.46	225.94	221.13
YNR044W	20.52	26.2	23.62	31.28	34.85	45.61
YNR045W	3.5	3.41	3.4	3.1	4.06	3.22
YNR046W	183.48	164.52	168.13	175.55	202.99	216.7
YNR047W	12.95	14.29	11.56	13.36	13.45	13.65
YNR048W	7.0	6.56	9.35	8.9	8.3	9.94
YNR049C	24.85	22.52	22.59	26.67	24.71	22.69
YNR050C	149.6	148.13	141.93	173.71	154.01	176.21
YNR051C	31.58	32.03	29.4	31.93	28.18	29.43
YNR052C	40.11	40.41	39.9	47.89	40.84	48.01
YNR053C	72.88	74.19	83.53	96.03	92.26	95.08
YNR054C	44.11	46.74	44.16	44.4	38.48	34.79
YNR055C	17.11	18.39	18.54	16.27	15.49	14.58
YNR056C	0.12	0.08	0.05	0.03	0.0	0.1
YNR057C	2.1	2.17	2.72	2.16	3.54	3.43
YNR058W	0.11	0.3	0.27	0.38	0.62	0.42
YNR059W	1.32	1.65	1.46	1.55	1.68	1.79
YNR060W	6.41	4.43	5.73	2.18	2.01	1.77
YNR061C	58.84	68.84	59.01	73.49	77.33	68.45
YNR062C	0.0	0.43	0.4	0.34	0.43	0.69
YNR063W	1.94	3.79	3.1	3.45	3.62	3.32
YNR064C	0.69	0.48	0.45	1.11	1.06	1.56
YNR065C	0.06	0.0	0.03	0.02	0.02	0.03
YNR066C	1.98	1.82	1.57	2.27	2.54	1.71
YNR067C	76.67	82.32	78.21	88.76	79.22	80.33
YNR068C	0.18	0.05	0.1	0.05	0.06	0.21
YNR069C	0.28	0.09	0.54	0.38	0.48	0.18
YNR070W	0.21	0.28	0.22	0.29	0.17	0.17
YNR071C	0.49	0.54	1.15	0.82	0.54	0.5
YNR072W	0.0	0.04	0.05	0.0	0.09	0.0
YNR073C	0.83	0.38	1.42	1.04	1.28	1.29
YNR074C	15.02	15.31	18.53	29.28	27.14	28.71
YNR075C-A	0.0	0.0	0.0	0.0	0.0	0.0
YNR075W	5.27	5.67	6.38	4.59	4.6	5.33
YNR076W	0.0	0.0	0.0	0.04	0.0	0.0
YNR077C	0.0	0.0	0.0	0.0	0.0	0.0
YOL001W	4.33	4.93	3.91	4.19	4.1	3.18
YOL002C	31.82	35.73	36.53	47.35	51.27	49.25
YOL003C	13.73	14.6	13.32	14.34	14.45	13.87
YOL004W	36.43	39.53	32.53	43.78	37.29	40.19
YOL005C	179.2	169.89	179.75	172.53	179.55	180.41
YOL006C	28.86	32.87	32.43	26.98	22.75	24.99
YOL007C	37.82	41.11	44.85	38.4	39.97	39.39
YOL008W	22.81	22.49	23.15	24.51	22.48	25.82
YOL009C	3.69	4.85	5.26	5.34	5.49	4.05
YOL010W	32.52	34.74	39.56	37.57	41.78	41.88
YOL011W	10.77	13.1	10.77	14.79	14.6	15.73
YOL012C	135.3	132.57	146.41	99.91	103.13	101.92
YOL013C	8.39	9.82	10.09	9.98	8.81	10.54
YOL014W	5.9	2.15	3.6	2.68	4.37	2.82
YOL015W	0.06	0.12	0.0	0.02	0.13	0.1
YOL016C	15.82	17.93	18.21	23.42	22.0	21.44
YOL017W	5.5	6.01	6.93	7.24	7.03	8.09
YOL018C	16.06	17.17	19.71	18.58	18.4	18.11
YOL019W	19.22	21.72	24.69	22.05	20.43	22.22
YOL019W-A	0.0	0.0	0.0	0.0	0.0	0.0
YOL020W	24.47	25.46	26.86	22.14	22.44	24.89
YOL021C	38.53	39.08	42.36	47.0	45.19	46.55
YOL022C	53.55	53.45	52.05	49.46	54.7	53.45
YOL023W	3.28	3.16	4.13	3.63	3.05	3.58
YOL024W	0.0	0.16	0.0	0.16	0.09	0.16
YOL025W	5.17	5.32	4.67	5.77	6.05	5.94
YOL026C	72.45	74.9	89.18	83.19	89.18	102.39
YOL027C	39.73	45.81	41.23	55.92	53.66	55.52
YOL028C	19.56	18.65	20.45	22.35	20.4	23.48
YOL029C	0.16	0.0	0.13	0.14	0.08	0.0
YOL030W	137.0	149.1	144.45	165.01	164.01	169.85
YOL031C	23.44	25.55	26.62	19.93	20.7	18.19
YOL032W	19.83	22.99	21.0	25.31	24.54	22.24
YOL033W	3.77	4.87	5.03	4.58	5.55	5.09
YOL034W	3.11	3.21	3.3	3.68	2.82	3.13
YOL036W	13.46	15.38	11.71	15.83	12.83	14.39
YOL038C-A	4.51	7.58	12.82	12.0	14.4	9.08
YOL038W	144.4	150.32	149.08	192.08	179.25	187.52
YOL039W	4357.07	4472.31	3773.58	4295.65	4461.83	3956.98
YOL040C	5354.79	5373.98	4791.77	4771.83	4754.37	4589.97
YOL041C	85.52	93.91	84.99	111.47	96.34	92.13
YOL042W	11.03	10.86	12.27	11.2	11.49	11.37
YOL043C	1.68	2.27	1.52	2.96	2.9	3.22
YOL044W	10.25	10.13	10.34	9.49	9.85	9.9
YOL045W	9.34	9.63	9.73	11.33	10.47	11.99
YOL047C	0.52	0.24	0.37	0.51	0.48	0.72
YOL048C	5.11	4.45	4.59	7.59	7.74	7.39
YOL049W	49.81	49.98	53.02	56.76	57.81	57.81
YOL051W	21.89	23.51	22.02	22.13	19.64	23.13
YOL052C	44.09	43.65	44.56	45.25	46.38	47.11
YOL052C-A	19.2	13.1	10.48	16.65	17.93	13.85
YOL053W	6.15	5.63	6.51	7.14	7.28	8.23
YOL054W	8.69	9.67	9.9	12.32	13.52	14.27
YOL055C	5.15	5.62	5.28	6.58	6.57	7.72
YOL056W	16.78	20.35	24.24	19.38	20.29	20.45
YOL057W	34.3	36.88	36.57	34.99	34.56	37.19
YOL058W	23.13	18.28	23.23	28.75	29.16	35.91
YOL059W	110.15	106.64	104.79	99.48	100.68	97.11
YOL060C	14.37	16.15	15.62	15.55	16.04	17.42
YOL061W	95.25	100.9	97.16	116.57	114.79	123.45
YOL062C	13.06	11.75	15.06	15.68	14.73	16.53
YOL063C	3.49	3.34	3.46	4.21	3.73	3.69
YOL064C	66.47	61.09	62.41	68.31	68.78	64.05
YOL065C	11.02	11.98	13.19	15.15	13.67	15.29
YOL066C	10.05	11.76	11.3	11.65	11.2	12.17
YOL067C	20.64	25.69	24.97	24.18	24.71	37.27
YOL068C	8.27	9.43	7.88	10.15	9.66	9.3
YOL069W	7.02	7.6	7.65	7.62	7.29	7.8
YOL070C	38.37	40.42	36.43	52.25	47.6	50.04
YOL071W	22.13	24.63	27.14	28.79	26.48	26.27
YOL072W	6.88	6.47	6.95	6.5	5.79	7.55
YOL073C	12.18	12.9	12.97	13.84	13.52	15.49
YOL075C	2.3	3.19	3.35	3.34	3.22	3.3
YOL076W	23.64	27.25	28.57	33.37	34.01	33.38
YOL077C	161.51	164.46	174.7	178.69	188.34	174.74
YOL077W-A	127.13	153.41	151.5	172.1	177.21	161.49
YOL078W	4.02	4.92	3.53	6.18	5.07	5.61
YOL080C	25.71	26.4	31.31	26.85	28.9	28.83
YOL081W	4.13	4.16	4.62	3.69	3.53	4.04
YOL082W	10.09	10.19	10.39	8.95	8.96	8.74
YOL083W	2.38	2.68	2.23	2.3	2.38	2.43
YOL084W	0.09	0.09	0.11	0.06	0.14	0.06
YOL085C	0.28	0.0	0.0	0.12	0.13	0.0
YOL086C	9818.23	9320.49	10130.74	9490.65	9273.33	10858.71
YOL086W-A	23.12	23.73	24.03	20.04	18.01	19.45
YOL087C	6.05	7.12	7.19	7.01	6.24	7.6
YOL088C	45.08	45.13	48.35	42.2	45.91	41.53
YOL089C	6.81	7.11	6.46	6.8	6.58	6.36
YOL090W	26.93	27.65	30.43	28.79	27.1	27.03
YOL091W	0.08	0.19	0.09	0.21	0.21	0.09
YOL092W	99.99	106.56	104.74	111.68	112.63	115.52
YOL093W	33.81	31.46	34.98	34.6	33.62	35.87
YOL094C	35.55	38.49	39.35	32.66	36.72	32.56
YOL095C	3.17	3.25	2.86	3.13	2.92	3.35
YOL096C	10.89	14.65	14.29	16.78	16.81	18.43
YOL097C	182.43	187.23	167.67	209.0	208.81	198.99
YOL097W-A	0.72	0.0	0.0	0.4	0.0	0.0
YOL098C	42.11	44.74	47.01	56.34	53.87	54.91
YOL100W	3.75	3.91	4.1	3.62	3.73	3.92
YOL101C	14.81	18.3	13.7	17.36	17.5	17.15
YOL102C	35.16	36.29	34.15	31.79	31.6	30.29
YOL103W	12.39	15.2	14.63	18.31	18.37	17.87
YOL103W-A	10.42	12.69	13.82	6.61	7.44	7.95
YOL103W-B	0.0	0.0	0.0	0.01	0.0	0.04
YOL104C	0.14	0.08	0.0	0.0	0.09	0.0
YOL105C	2.23	2.31	1.71	2.56	2.45	2.38
YOL107W	17.63	21.36	19.04	22.33	21.58	21.09
YOL108C	11.76	13.65	15.49	16.8	15.47	13.21
YOL109W	2481.71	2667.48	2605.34	2835.16	2800.99	2686.58
YOL110W	5.03	7.86	5.33	5.72	6.44	8.04
YOL111C	99.3	104.86	95.59	90.99	87.13	88.22
YOL112W	4.58	3.85	3.43	4.73	4.32	4.6
YOL113W	1.43	1.77	1.5	1.96	1.58	1.76
YOL114C	4.56	4.24	4.81	3.88	4.2	5.23
YOL115W	19.7	18.38	17.69	23.87	21.61	24.98
YOL116W	6.57	7.93	7.42	7.71	7.76	8.35
YOL117W	2.35	3.06	3.58	3.12	3.34	3.08
YOL118C	2.3	1.54	3.1	4.22	5.65	3.37
YOL119C	17.75	20.79	20.51	31.65	33.38	31.66
YOL120C	4383.1	4066.69	4198.22	3407.25	3698.28	3480.5
YOL121C	2164.76	2173.35	2181.76	2053.92	1984.31	1918.81
YOL122C	19.38	20.33	20.08	25.45	24.34	24.76
YOL123W	147.22	157.6	130.55	184.24	154.09	172.23
YOL124C	34.29	37.19	38.3	37.31	34.71	43.05
YOL125W	11.5	12.38	13.25	16.64	13.77	12.1
